,PlayerName,M/F,PlayerTeam,PointsTotal,PointsDelta,ServeTotal,ServeError,ServePoints,ReceptionTotal,ReceptionError,AttackTotal,AttackError,AttackBlocked,AttackPoints,BlockPoints
235,Mantha Jori Alexander,M,WWK Volleys Herrsching,2.6929133858267718,0.8031496062992126,2.6377952755905514,0.7480314960629921,0.2755905511811024,5.984251968503937,0.5354330708661418,4.78740157480315,0.33070866141732286,0.2755905511811024,2.2125984251968505,0.2047244094488189
236,Marechal Nicolas,M,VfB Friedrichshafen,2.0434782608695654,0.6739130434782609,3.3260869565217392,0.5,0.17391304347826086,4.086956521739131,0.15217391304347827,3.8043478260869565,0.32608695652173914,0.391304347826087,1.608695652173913,0.2608695652173913
237,Mayaula Nzeza Magloire,M,Helios GRIZZLYS Giesen,2.21978021978022,1.6153846153846154,3.0,0.23076923076923078,0.07692307692307693,0.0989010989010989,0.02197802197802198,2.8241758241758244,0.2087912087912088,0.14285714285714285,1.7142857142857142,0.42857142857142855
238,Meier Leon,M,Volleyball Bisons Bühl,0.06,0.0,0.1,0.0,0.0,0.42,0.0,0.26,0.02,0.04,0.06,0.0
239,Menner Anton,M,Helios GRIZZLYS Giesen,1.6062992125984252,0.3464566929133858,1.937007874015748,0.4409448818897638,0.06299212598425197,3.5196850393700787,0.2204724409448819,3.377952755905512,0.25196850393700787,0.3464566929133858,1.3700787401574803,0.1732283464566929
240,Michelucci Renan,M,BERLIN RECYCLING Volleys,1.4,0.8923076923076924,1.9538461538461538,0.36923076923076925,0.09230769230769231,0.06153846153846154,0.0,1.3692307692307693,0.09230769230769231,0.046153846153846156,0.9384615384615385,0.36923076923076925
241,Möller Onno,F,Rote Raben Vilsbiburg,0.6906077348066298,0.40331491712707185,2.226519337016575,0.26519337016574585,0.10497237569060773,0.016574585635359115,0.0,0.585635359116022,0.03867403314917127,0.06077348066298342,0.27071823204419887,0.2983425414364641
242,Molzen Kjell Christian,M,United Volleys Frankfurt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Mönnich Johannes,M,Netzhoppers KW-Bestensee,2.173611111111111,0.9027777777777778,2.2916666666666665,0.4583333333333333,0.1527777777777778,0.020833333333333332,0.0,4.520833333333333,0.375,0.4375,1.9097222222222223,0.1111111111111111
244,Moraes Davy,M,BERLIN RECYCLING Volleys,1.0615384615384615,0.4,1.0461538461538462,0.26153846153846155,0.06153846153846154,0.0,0.0,1.8615384615384616,0.18461538461538463,0.2153846153846154,0.8461538461538461,0.15384615384615385
245,Mote Nehemiah,M,VfB Friedrichshafen,1.5934959349593496,1.170731707317073,3.105691056910569,0.21951219512195122,0.14634146341463414,0.21138211382113822,0.032520325203252036,1.7317073170731707,0.11382113821138211,0.056910569105691054,1.032520325203252,0.4146341463414634
246,Paduretu Eric,M,TSV Unterhaching,0.016129032258064516,-0.11290322580645161,0.5645161290322581,0.11290322580645161,0.016129032258064516,0.016129032258064516,0.0,0.016129032258064516,0.016129032258064516,0.0,0.0,0.0
247,Patch Benjamin,M,BERLIN RECYCLING Volleys,3.822429906542056,2.1869158878504673,2.897196261682243,0.794392523364486,0.2616822429906542,0.0,0.0,5.906542056074766,0.27102803738317754,0.5700934579439252,3.2616822429906542,0.29906542056074764
248,Peemüller Richard,M,WWK Volleys Herrsching,1.829268292682927,0.8861788617886179,1.1951219512195121,0.34959349593495936,0.04065040650406504,0.024390243902439025,0.008130081300813009,3.227642276422764,0.3089430894308943,0.2764227642276423,1.6178861788617886,0.17073170731707318
249,Penrose Jalen,M,WWK Volleys Herrsching,4.243478260869566,1.7304347826086957,3.4347826086956523,0.9652173913043478,0.5478260869565217,0.034782608695652174,0.008695652173913044,6.878260869565217,0.782608695652174,0.7565217391304347,3.5304347826086957,0.16521739130434782
250,Peter Tim,M,WWK Volleys Herrsching,2.6793893129770994,0.8396946564885496,3.33587786259542,0.48854961832061067,0.16030534351145037,5.66412213740458,0.4961832061068702,4.557251908396947,0.42748091603053434,0.42748091603053434,2.198473282442748,0.32061068702290074
251,Petrusic Juro,M,TSV Unterhaching,1.1290322580645162,0.1935483870967742,1.2096774193548387,0.3387096774193548,0.06451612903225806,0.0,0.0,2.7580645161290325,0.27419354838709675,0.3225806451612903,0.967741935483871,0.0967741935483871
252,Pörner Jannik,M,SVG Lüneburg,1.685483870967742,1.096774193548387,1.532258064516129,0.11290322580645161,0.016129032258064516,0.04838709677419355,0.008064516129032258,3.2016129032258065,0.20161290322580644,0.2661290322580645,1.467741935483871,0.20161290322580644
253,Pujol Pierre,M,BERLIN RECYCLING Volleys,0.3968253968253968,0.25396825396825395,1.8968253968253967,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.0,0.30952380952380953,0.031746031746031744,0.015873015873015872,0.11904761904761904,0.20634920634920634
254,Quiroga Rodrigo,M,United Volleys Frankfurt,1.8,0.21818181818181817,2.963636363636364,0.23636363636363636,0.01818181818181818,8.036363636363637,0.41818181818181815,4.072727272727272,0.32727272727272727,0.6363636363636364,1.8,0.05454545454545454
255,Ratajczak Kamil,M,Netzhoppers KW-Bestensee,0.0,-0.32867132867132864,0.0,0.0,0.0,4.258741258741258,0.32867132867132864,0.006993006993006993,0.0,0.0,0.0,0.0
256,Reinhardt Jonas,M,United Volleys Frankfurt,0.48717948717948717,0.10256410256410256,0.8205128205128205,0.07692307692307693,0.0,1.5128205128205128,0.10256410256410256,1.0,0.02564102564102564,0.1794871794871795,0.4358974358974359,0.05128205128205128
257,Reusch Johann,M,VCO Berlin,0.25405405405405407,0.016216216216216217,0.372972972972973,0.0972972972972973,0.010810810810810811,1.037837837837838,0.05405405405405406,0.4540540540540541,0.02702702702702703,0.05945945945945946,0.21081081081081082,0.032432432432432434
258,Ringseis Florian,M,Volleyball Bisons Bühl,0.0,-0.18840579710144928,0.0,0.0,0.0,4.442028985507246,0.18840579710144928,0.0,0.0,0.0,0.0,0.0
259,Röhrs Erik,M,Volleyball Bisons Bühl,2.759493670886076,1.1518987341772151,2.949367088607595,0.6075949367088608,0.3291139240506329,3.8987341772151898,0.21518987341772153,5.1645569620253164,0.3291139240506329,0.45569620253164556,2.189873417721519,0.24050632911392406
260,Röling Jan,M,Helios GRIZZLYS Giesen,0.2608695652173913,-0.19130434782608696,2.252173913043478,0.34782608695652173,0.06956521739130435,0.14782608695652175,0.02608695652173913,0.46956521739130436,0.05217391304347826,0.02608695652173913,0.11304347826086956,0.0782608695652174
261,Sagstetter Benedikt,M,TSV Unterhaching,0.3712121212121212,-0.09090909090909091,1.6515151515151516,0.3333333333333333,0.022727272727272728,0.20454545454545456,0.015151515151515152,0.5909090909090909,0.06060606060606061,0.05303030303030303,0.25,0.09848484848484848
262,Sagstetter Jonas,M,TSV Unterhaching,1.6595744680851063,0.2198581560283688,2.269503546099291,0.3262411347517731,0.11347517730496454,4.567375886524823,0.3120567375886525,3.872340425531915,0.3262411347517731,0.475177304964539,1.3971631205673758,0.14893617021276595
263,Schippmann Timon,M,Helios GRIZZLYS Giesen,0.594059405940594,0.04950495049504951,1.306930693069307,0.1782178217821782,0.0297029702970297,2.396039603960396,0.15841584158415842,1.3267326732673268,0.10891089108910891,0.09900990099009901,0.5148514851485149,0.04950495049504951
264,Schlien Michel,M,SVG Lüneburg,1.5390625,1.1640625,2.953125,0.234375,0.1796875,0.15625,0.0078125,1.609375,0.046875,0.0859375,0.8125,0.546875
265,Schmidgall Mario,M,United Volleys Frankfurt,0.45544554455445546,0.297029702970297,1.386138613861386,0.0891089108910891,0.039603960396039604,0.0594059405940594,0.019801980198019802,0.39603960396039606,0.039603960396039604,0.009900990099009901,0.26732673267326734,0.1485148514851485
266,Schöps Jochen,M,United Volleys Frankfurt,1.8101265822784811,1.1012658227848102,1.759493670886076,0.27848101265822783,0.10126582278481013,0.05063291139240506,0.0,3.329113924050633,0.189873417721519,0.24050632911392406,1.4556962025316456,0.25316455696202533
267,Schulz Max,M,VCO Berlin,0.916030534351145,0.15267175572519084,0.7022900763358778,0.24427480916030533,0.015267175572519083,0.9770992366412213,0.06870229007633588,2.5114503816793894,0.21374045801526717,0.2366412213740458,0.7938931297709924,0.10687022900763359
268,Schumann Philipp,M,SWD powervolleys DÜREN,1.2256410256410257,0.5692307692307692,1.841025641025641,0.37435897435897436,0.1076923076923077,0.041025641025641026,0.0,1.8358974358974358,0.15384615384615385,0.1282051282051282,0.8871794871794871,0.23076923076923078
269,Seybering David,M,Helios GRIZZLYS Giesen,1.3384615384615384,1.0,1.9230769230769231,0.2,0.03076923076923077,0.07692307692307693,0.0,1.7692307692307692,0.046153846153846156,0.09230769230769231,1.0461538461538462,0.26153846153846155
270,Solbrig Dalton,M,SVG Lüneburg,0.9117647058823529,0.35294117647058826,1.5294117647058822,0.47058823529411764,0.029411764705882353,0.38235294117647056,0.058823529411764705,0.7941176470588235,0.029411764705882353,0.0,0.5294117647058824,0.35294117647058826
271,Steuerwald Markus,M,VfB Friedrichshafen,0.017857142857142856,-0.09821428571428571,0.017857142857142856,0.0,0.0,3.4642857142857144,0.11607142857142858,0.017857142857142856,0.0,0.0,0.0,0.0
272,Stöhr Tim,M,Volleyball Bisons Bühl,0.9289617486338798,0.3770491803278688,1.546448087431694,0.18579234972677597,0.04918032786885246,2.1420765027322406,0.08196721311475409,1.6885245901639345,0.15300546448087432,0.13114754098360656,0.6612021857923497,0.2185792349726776
273,Suck Fabian,M,TSV Unterhaching,0.7903225806451613,0.3225806451612903,2.7903225806451615,0.3064516129032258,0.11290322580645161,0.0967741935483871,0.016129032258064516,1.3548387096774193,0.12903225806451613,0.016129032258064516,0.4838709677419355,0.1935483870967742
274,Szabó Alpár,M,Volleyball Bisons Bühl,1.098901098901099,0.8461538461538461,2.076923076923077,0.07692307692307693,0.054945054945054944,0.13186813186813187,0.01098901098901099,1.2087912087912087,0.054945054945054944,0.10989010989010989,0.5934065934065934,0.45054945054945056
275,Thiel Stefan,M,Volleyball Bisons Bühl,0.37894736842105264,0.18947368421052632,3.0210526315789474,0.10526315789473684,0.09473684210526316,0.09473684210526316,0.042105263157894736,0.3368421052631579,0.021052631578947368,0.021052631578947368,0.15789473684210525,0.12631578947368421
276,Thole Konrad,M,SVG Lüneburg,0.5229357798165137,0.01834862385321101,0.5321100917431193,0.1559633027522936,0.03669724770642202,1.4495412844036697,0.1926605504587156,1.110091743119266,0.07339449541284404,0.08256880733944955,0.3853211009174312,0.10091743119266056
277,Thom Benjamin,M,TSV Unterhaching,0.0967741935483871,0.03225806451612903,0.6935483870967742,0.03225806451612903,0.0,0.03225806451612903,0.0,0.20967741935483872,0.016129032258064516,0.016129032258064516,0.08064516129032258,0.016129032258064516
278,Tille Ferdinand,M,WWK Volleys Herrsching,0.0,-0.2755905511811024,0.0,0.0,0.0,4.283464566929134,0.2755905511811024,0.007874015748031496,0.0,0.0,0.0,0.0
279,Tille Johannes,M,WWK Volleys Herrsching,0.6199095022624435,0.09954751131221719,2.5972850678733033,0.46153846153846156,0.3257918552036199,0.4072398190045249,0.027149321266968326,0.4253393665158371,0.013574660633484163,0.01809954751131222,0.14027149321266968,0.15384615384615385
280,Timmermann Theo,M,Netzhoppers KW-Bestensee,2.2867132867132867,0.6013986013986014,2.664335664335664,0.5594405594405595,0.23776223776223776,6.06993006993007,0.3146853146853147,4.188811188811189,0.3916083916083916,0.4195804195804196,1.9090909090909092,0.13986013986013987
281,Topuzliev Simeon,M,TSV Unterhaching,3.1774193548387095,0.46774193548387094,2.693548387096774,0.9193548387096774,0.1935483870967742,7.935483870967742,0.46774193548387094,7.290322580645161,0.46774193548387094,0.8548387096774194,2.8225806451612905,0.16129032258064516
282,Tsuiki Satoshi,M,United Volleys Frankfurt,0.0,-0.22388059701492538,0.0,0.0,0.0,4.611940298507463,0.22388059701492538,0.0,0.0,0.0,0.0,0.0
283,Tuia Samuele,M,BERLIN RECYCLING Volleys,1.75,0.75,2.274193548387097,0.3951612903225806,0.13709677419354838,3.056451612903226,0.12096774193548387,2.9193548387096775,0.23387096774193547,0.25,1.3951612903225807,0.21774193548387097
284,Urban Melf,M,United Volleys Frankfurt,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.037037037037037035,0.037037037037037035,0.0,0.0,0.2962962962962963,0.07407407407407407,0.0,0.14814814814814814,0.037037037037037035
285,Valkiers Matthias,M,United Volleys Frankfurt,0.5309734513274337,0.2831858407079646,3.1327433628318584,0.1415929203539823,0.11504424778761062,0.07079646017699115,0.008849557522123894,0.48672566371681414,0.04424778761061947,0.008849557522123894,0.24778761061946902,0.1592920353982301
286,Van Berkel Lucas Joshua,M,SWD powervolleys DÜREN,1.901639344262295,1.5737704918032787,2.262295081967213,0.18032786885245902,0.03278688524590164,0.18032786885245902,0.0,2.1311475409836067,0.04918032786885246,0.09836065573770492,1.4098360655737705,0.45901639344262296
287,van der Ent Luuc Cornelius,M,WWK Volleys Herrsching,2.19672131147541,1.2295081967213115,3.1311475409836067,0.6065573770491803,0.14754098360655737,0.14754098360655737,0.01639344262295082,2.5737704918032787,0.19672131147540983,0.14754098360655737,1.5737704918032787,0.47540983606557374
288,van de Velde Arno,M,VfB Friedrichshafen,0.5111111111111111,0.2222222222222222,1.511111111111111,0.17777777777777778,0.0,0.044444444444444446,0.0,0.8444444444444444,0.08888888888888889,0.022222222222222223,0.4222222222222222,0.08888888888888889
289,van Solkema Gijs,M,SVG Lüneburg,0.3010752688172043,0.0,2.4193548387096775,0.24731182795698925,0.053763440860215055,0.08602150537634409,0.0,0.3225806451612903,0.053763440860215055,0.0,0.0967741935483871,0.15053763440860216
290,van Tilburg Stijn,M,Helios GRIZZLYS Giesen,4.2153846153846155,2.292307692307692,3.646153846153846,0.5692307692307692,0.24615384615384617,5.030769230769231,0.27692307692307694,7.461538461538462,0.4153846153846154,0.6615384615384615,3.6153846153846154,0.35384615384615387
291,Vaskelis Edvinas,M,Volleyball Bisons Bühl,2.1313131313131315,1.1515151515151516,1.7777777777777777,0.26262626262626265,0.10101010101010101,0.04040404040404041,0.0,4.232323232323233,0.3838383838383838,0.3333333333333333,1.8484848484848484,0.18181818181818182
292,Vincic Dejan,M,VfB Friedrichshafen,0.5882352941176471,0.4411764705882353,3.235294117647059,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.0,0.7352941176470589,0.08823529411764706,0.0,0.35294117647058826,0.20588235294117646
293,Wagner Hauke,M,Helios GRIZZLYS Giesen,2.8118811881188117,1.316831683168317,2.1584158415841586,0.5148514851485149,0.12871287128712872,0.07920792079207921,0.009900990099009901,4.881188118811881,0.5148514851485149,0.45544554455445546,2.4653465346534653,0.21782178217821782
294,Weber Linus,M,VfB Friedrichshafen,4.146341463414634,2.4634146341463414,2.268292682926829,0.9512195121951219,0.12195121951219512,0.04878048780487805,0.0,6.146341463414634,0.2682926829268293,0.4634146341463415,3.6341463414634148,0.3902439024390244
295,Weir James,M,Netzhoppers KW-Bestensee,2.035971223021583,1.2158273381294964,3.0719424460431655,0.5107913669064749,0.17266187050359713,0.1079136690647482,0.014388489208633094,2.3956834532374103,0.17266187050359713,0.1223021582733813,1.4676258992805755,0.39568345323741005
296,Welsch Laurenz,F,WWK Volleys Herrsching,0.09803921568627451,0.058823529411764705,0.3333333333333333,0.029411764705882353,0.0,0.058823529411764705,0.0,0.11764705882352941,0.00980392156862745,0.0,0.058823529411764705,0.0392156862745098
297,Westphal Dirk,M,Netzhoppers KW-Bestensee,3.195804195804196,1.916083916083916,2.7902097902097904,0.17482517482517482,0.13286713286713286,4.2027972027972025,0.3356643356643357,6.146853146853147,0.32867132867132864,0.4405594405594406,2.937062937062937,0.1258741258741259
298,Wieczorek David Matthew,M,WWK Volleys Herrsching,1.0327868852459017,0.4262295081967213,1.278688524590164,0.18032786885245902,0.09836065573770492,2.540983606557377,0.21311475409836064,1.9672131147540983,0.03278688524590164,0.18032786885245902,0.8688524590163934,0.06557377049180328
299,Worsley Joseph,M,VfB Friedrichshafen,0.2032520325203252,-0.032520325203252036,2.089430894308943,0.21138211382113822,0.06504065040650407,0.024390243902439025,0.0,0.11382113821138211,0.016260162601626018,0.008130081300813009,0.056910569105691054,0.08130081300813008
300,Zahar George Alexandru,M,TSV Unterhaching,2.3220338983050848,0.1864406779661017,1.694915254237288,0.7966101694915254,0.03389830508474576,0.03389830508474576,0.01694915254237288,5.576271186440678,0.5423728813559322,0.7796610169491526,2.23728813559322,0.05084745762711865
301,Zenger Julian,M,BERLIN RECYCLING Volleys,0.0,-0.203125,0.0,0.0,0.0,3.59375,0.203125,0.0,0.0,0.0,0.0,0.0
302,Jendryk Il Jeffrey,M,BERLIN RECYCLING Volleys,2.4285714285714284,1.6349206349206349,3.5396825396825395,0.47619047619047616,0.23809523809523808,0.19047619047619047,0.0,2.7301587301587302,0.14285714285714285,0.1746031746031746,1.6984126984126984,0.49206349206349204
303,Klein Georg,M,BERLIN RECYCLING Volleys,0.6515151515151515,0.42424242424242425,1.606060606060606,0.13636363636363635,0.030303030303030304,0.015151515151515152,0.0,0.8181818181818182,0.030303030303030304,0.06060606060606061,0.45454545454545453,0.16666666666666666
304,Walther Elias,M,Volleyball Bisons Bühl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,Ensing Kyle,M,BERLIN RECYCLING Volleys,2.017857142857143,0.7678571428571429,2.0535714285714284,0.5535714285714286,0.23214285714285715,0.017857142857142856,0.0,4.017857142857143,0.4107142857142857,0.2857142857142857,1.6428571428571428,0.14285714285714285
306,Watson Karis Elizabeth,F,VfB Suhl LOTTO Thüringen,1.734375,0.796875,1.671875,0.46875,0.078125,0.03125,0.015625,2.4375,0.21875,0.234375,1.109375,0.546875
307,Escamilla Ana,F,SC Potsdam,1.88135593220339,0.576271186440678,1.9152542372881356,0.3389830508474576,0.2542372881355932,3.610169491525424,0.1864406779661017,4.186440677966102,0.4406779661016949,0.3389830508474576,1.4067796610169492,0.22033898305084745
308,Löcker Maja,F,Ladies in Black Aachen,0.0,-0.047619047619047616,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,Blenckers Lynn,F,Ladies in Black Aachen,1.0845070422535212,0.28169014084507044,2.23943661971831,0.4788732394366197,0.16901408450704225,0.11267605633802817,0.04225352112676056,1.4647887323943662,0.16901408450704225,0.11267605633802817,0.6338028169014085,0.28169014084507044
310,Scheerhoorn Blake,-,SVG Lüneburg,2.7205882352941178,1.25,2.323529411764706,0.5441176470588235,0.19117647058823528,0.029411764705882353,0.0,5.4411764705882355,0.47058823529411764,0.45588235294117646,2.2941176470588234,0.23529411764705882
311,Medic Sofija,F,SC Potsdam,2.0625,1.375,4.03125,0.40625,0.28125,0.171875,0.015625,2.453125,0.15625,0.109375,1.21875,0.5625
312,Apfelbach Karl,M,TSV Unterhaching,2.3684210526315788,1.0526315789473684,1.894736842105263,0.4605263157894737,0.13157894736842105,0.013157894736842105,0.013157894736842105,4.9605263157894735,0.42105263157894735,0.42105263157894735,2.0789473684210527,0.15789473684210525
313,Späth-Westerholt Thilo,M,VfB Friedrichshafen,0.014084507042253521,-0.056338028169014086,0.04225352112676056,0.0,0.0,1.056338028169014,0.07042253521126761,0.014084507042253521,0.0,0.0,0.014084507042253521,0.0
314,Izquierdo-Mocasqui Lisa,F,NawaRo Straubing,0.1774193548387097,-0.3225806451612903,0.45161290322580644,0.04838709677419355,0.03225806451612903,2.096774193548387,0.24193548387096775,0.7419354838709677,0.08064516129032258,0.12903225806451613,0.12903225806451613,0.016129032258064516
315,Schmidt Brendan,M,VfB Friedrichshafen,1.5070422535211268,0.6338028169014085,2.267605633802817,0.6619718309859155,0.08450704225352113,0.16901408450704225,0.014084507042253521,1.9014084507042253,0.11267605633802817,0.08450704225352113,1.0,0.4225352112676056
316,Toman Urban,-,United Volleys Frankfurt,0.0,-0.2631578947368421,0.0,0.0,0.0,4.184210526315789,0.2631578947368421,0.0,0.0,0.0,0.0,0.0
317,Wolf Peter,-,United Volleys Frankfurt,0.09090909090909091,-0.030303030303030304,0.24242424242424243,0.045454545454545456,0.0,0.30303030303030304,0.0,0.2727272727272727,0.030303030303030304,0.045454545454545456,0.09090909090909091,0.0
318,Rodwald Laura,F,VC Wiesbaden,0.16666666666666666,0.125,0.20833333333333334,0.0,0.0,0.4583333333333333,0.041666666666666664,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0
319,Golm Merle,F,SC Potsdam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,Luther Doreen,-,United Volleys Frankfurt,0.009523809523809525,-0.009523809523809525,0.06666666666666667,0.009523809523809525,0.009523809523809525,0.01904761904761905,0.0,0.009523809523809525,0.009523809523809525,0.0,0.0,0.0
321,Hernandez Ramos Alba R,F,Rote Raben Vilsbiburg,0.13043478260869565,0.028985507246376812,0.2318840579710145,0.08695652173913043,0.0,0.0,0.0,0.18840579710144928,0.014492753623188406,0.0,0.08695652173913043,0.043478260869565216
322,Le Goff Nicolas,M,BERLIN RECYCLING Volleys,1.6515151515151516,1.2424242424242424,2.212121212121212,0.22727272727272727,0.015151515151515152,0.21212121212121213,0.030303030303030304,1.9242424242424243,0.07575757575757576,0.07575757575757576,1.1363636363636365,0.5
323,Oud Nynke,F,VC Wiesbaden,0.765625,0.3125,2.046875,0.390625,0.046875,0.015625,0.0,1.3125,0.046875,0.015625,0.515625,0.203125
324,Dugan Shannon,F,VC Wiesbaden,1.0491803278688525,0.3114754098360656,1.1475409836065573,0.11475409836065574,0.04918032786885246,3.0327868852459017,0.26229508196721313,2.737704918032787,0.21311475409836064,0.14754098360655737,0.9180327868852459,0.08196721311475409
325,Patockova Tereza,F,VfB Suhl LOTTO Thüringen,2.46875,0.8125,2.671875,0.484375,0.28125,0.03125,0.015625,5.921875,0.671875,0.484375,2.03125,0.15625
326,Tauchert Sophie,F,VfB Suhl LOTTO Thüringen,0.0,-0.5625,0.0,0.0,0.0,9.359375,0.5625,0.0,0.0,0.0,0.0,0.0
327,Siebring Anniek,F,VfB Suhl LOTTO Thüringen,1.203125,-0.015625,2.046875,0.203125,0.109375,3.46875,0.328125,3.6875,0.25,0.4375,0.984375,0.109375
328,Jacobson McKenzie,F,VfB Suhl LOTTO Thüringen,1.896551724137931,1.1551724137931034,2.8620689655172415,0.41379310344827586,0.1896551724137931,0.034482758620689655,0.0,2.4827586206896552,0.1724137931034483,0.15517241379310345,1.2586206896551724,0.4482758620689655
329,Zachrich Jaromir,M,SWD powervolleys DÜREN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,Ciganikova Simona,F,VfB Suhl LOTTO Thüringen,0.75,0.34375,1.765625,0.265625,0.03125,0.109375,0.0,1.296875,0.0625,0.078125,0.59375,0.125
331,Bogachev Egor,M,SWD powervolleys DÜREN,2.217391304347826,0.3333333333333333,2.652173913043478,0.7101449275362319,0.2463768115942029,4.768115942028985,0.4782608695652174,3.971014492753623,0.4492753623188406,0.2463768115942029,1.9130434782608696,0.057971014492753624
332,Richards Jordan Benjamin,M,BERLIN RECYCLING Volleys,1.2586206896551724,0.3793103448275862,1.5172413793103448,0.4827586206896552,0.20689655172413793,2.6379310344827585,0.1724137931034483,1.896551724137931,0.10344827586206896,0.1206896551724138,0.9827586206896551,0.06896551724137931
333,Costa da Silva Paulo Victo,M,BERLIN RECYCLING Volleys,4.2631578947368425,2.236842105263158,3.0921052631578947,0.9736842105263158,0.19736842105263158,0.0,0.0,7.421052631578948,0.3157894736842105,0.7368421052631579,3.789473684210526,0.27631578947368424
334,Clere Jerome Claude Pierr,M,BERLIN RECYCLING Volleys,3.088235294117647,1.2058823529411764,3.235294117647059,0.6617647058823529,0.22058823529411764,5.8088235294117645,0.47058823529411764,5.367647058823529,0.47058823529411764,0.27941176470588236,2.5294117647058822,0.3382352941176471
335,Gommans Ewoud,-,United Volleys Frankfurt,2.735294117647059,0.8529411764705882,2.764705882352941,0.5882352941176471,0.029411764705882353,6.5588235294117645,0.38235294117647056,5.5588235294117645,0.4117647058823529,0.5,2.4411764705882355,0.2647058823529412
336,Malik Polina,F,Ladies in Black Aachen,0.43661971830985913,0.2112676056338028,0.22535211267605634,0.014084507042253521,0.028169014084507043,0.0,0.0,1.2253521126760563,0.08450704225352113,0.1267605633802817,0.38028169014084506,0.028169014084507043
337,Herr Luke Thomas A.,M,Netzhoppers KW-Bestensee,0.7333333333333333,0.17333333333333334,3.3466666666666667,0.49333333333333335,0.29333333333333333,0.10666666666666667,0.0,0.44,0.04,0.02666666666666667,0.2,0.24
338,Stalekar Saso,M,BERLIN RECYCLING Volleys,1.1973684210526316,0.8157894736842105,1.7894736842105263,0.2236842105263158,0.10526315789473684,0.06578947368421052,0.0,1.2763157894736843,0.07894736842105263,0.07894736842105263,0.75,0.34210526315789475
339,Siirilä Tommi Juhani,M,BERLIN RECYCLING Volleys,0.27631578947368424,0.09210526315789473,0.9078947368421053,0.11842105263157894,0.02631578947368421,0.013157894736842105,0.0,0.2894736842105263,0.05263157894736842,0.013157894736842105,0.15789473684210525,0.09210526315789473
340,Francös Pedro Henrique,M,BERLIN RECYCLING Volleys,1.25,0.7105263157894737,1.986842105263158,0.2894736842105263,0.09210526315789473,0.06578947368421052,0.013157894736842105,1.5657894736842106,0.13157894736842105,0.10526315789473684,0.8157894736842105,0.34210526315789475
341,Duarte Souza Da Silva Do,M,BERLIN RECYCLING Volleys,1.5921052631578947,1.0657894736842106,2.9078947368421053,0.25,0.06578947368421052,0.2236842105263158,0.013157894736842105,2.0657894736842106,0.17105263157894737,0.09210526315789473,1.25,0.27631578947368424
342,van Rekom Floris,-,United Volleys Frankfurt,3.25,1.5,2.673076923076923,0.4807692307692308,0.21153846153846154,3.730769230769231,0.2692307692307692,5.615384615384615,0.5576923076923077,0.4423076923076923,2.8846153846153846,0.15384615384615385
343,Yanagida Masahiro,-,United Volleys Frankfurt,2.2777777777777777,1.0,9.041666666666666,0.6388888888888888,0.2777777777777778,4.208333333333333,0.25,4.097222222222222,0.3194444444444444,0.3611111111111111,2.625,0.09722222222222222
344,Mrdak Milija,-,United Volleys Frankfurt,4.47945205479452,2.506849315068493,3.904109589041096,0.589041095890411,0.2191780821917808,0.0821917808219178,0.0136986301369863,8.438356164383562,0.6027397260273972,0.7671232876712328,3.958904109589041,0.3013698630136986
345,Smith Luke,-,United Volleys Frankfurt,1.5147058823529411,0.7352941176470589,1.5,0.19117647058823528,0.058823529411764705,3.0294117647058822,0.29411764705882354,2.6323529411764706,0.1323529411764706,0.16176470588235295,1.3088235294117647,0.14705882352941177
346,Divoux Aziliz,F,Ladies in Black Aachen,0.36619718309859156,0.22535211267605634,1.9295774647887325,0.09859154929577464,0.14084507042253522,0.056338028169014086,0.0,0.39436619718309857,0.014084507042253521,0.028169014084507043,0.11267605633802817,0.11267605633802817
347,Thater Emily Grace,F,Ladies in Black Aachen,1.1549295774647887,0.647887323943662,1.6619718309859155,0.22535211267605634,0.1267605633802817,0.028169014084507043,0.0,1.4929577464788732,0.19718309859154928,0.08450704225352113,0.7746478873239436,0.2535211267605634
348,Polder Tessa,F,Ladies in Black Aachen,2.5774647887323945,1.7887323943661972,3.3943661971830985,0.2676056338028169,0.30985915492957744,0.09859154929577464,0.014084507042253521,3.732394366197183,0.36619718309859156,0.14084507042253522,1.5633802816901408,0.704225352112676
349,Bernard Manon,F,Ladies in Black Aachen,0.0,-0.352112676056338,0.0,0.0,0.0,6.042253521126761,0.352112676056338,0.0,0.0,0.0,0.0,0.0
